block_id,condition,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,A,38,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,39,or,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,40,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,41,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,42,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,43,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,44,or,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,45,mov,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,A,46,mov,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,A,47,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,48,or,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,A,49,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,50,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,51,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,52,mov,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,A,53,mov,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,54,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,55,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,56,or,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,57,mov,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,58,or,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,59,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,60,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,61,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,62,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,63,or,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,64,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,65,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,66,mov,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,67,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,68,mov,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,A,69,or,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,70,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,71,or,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,A,72,mov,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,A,73,or,Switch,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,74,mov,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,A,75,mov,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,A,76,or,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,77,or,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,A,78,mov,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,A,79,mov,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,A,80,or,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,A,81,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,82,or,Repeat,Repeat,incongruent,hard,left
cp_taskswitch_asym,A,83,or,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,A,84,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,85,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,86,or,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,A,87,mov,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,A,88,or,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,A,89,mov,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,A,90,mov,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,A,91,mov,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,A,92,or,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,A,93,or,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,A,94,or,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,A,95,mov,Switch,Switch,incongruent,easy,left
