block_id,condition,trial_index,task,task_transition,response_transition,congruency,target_coh_level,target_dir
cp_taskswitch_asym,B,31,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,32,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,33,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,34,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,35,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,36,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,37,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,38,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,39,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,40,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,41,or,Repeat,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,42,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,43,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,44,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,45,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,46,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,47,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,48,or,Switch,Repeat,congruent,easy,right
cp_taskswitch_asym,B,49,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,50,mov,Switch,Switch,congruent,hard,left
cp_taskswitch_asym,B,51,or,Switch,Repeat,incongruent,easy,left
cp_taskswitch_asym,B,52,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,53,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,54,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,55,or,Repeat,Switch,congruent,easy,left
cp_taskswitch_asym,B,56,mov,Switch,Repeat,incongruent,hard,left
cp_taskswitch_asym,B,57,mov,Repeat,Repeat,congruent,hard,left
cp_taskswitch_asym,B,58,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,59,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,60,or,Switch,Switch,incongruent,easy,left
cp_taskswitch_asym,B,61,or,Repeat,Switch,congruent,easy,right
cp_taskswitch_asym,B,62,mov,Switch,Repeat,congruent,hard,right
cp_taskswitch_asym,B,63,or,Switch,Switch,congruent,easy,left
cp_taskswitch_asym,B,64,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,65,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,66,mov,Repeat,Switch,congruent,hard,left
cp_taskswitch_asym,B,67,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,68,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,69,or,Switch,Switch,congruent,easy,right
cp_taskswitch_asym,B,70,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,71,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,72,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,73,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,74,or,Repeat,Repeat,congruent,easy,right
cp_taskswitch_asym,B,75,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,76,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,77,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,78,mov,Switch,Repeat,congruent,hard,left
cp_taskswitch_asym,B,79,mov,Repeat,Switch,incongruent,hard,right
cp_taskswitch_asym,B,80,mov,Repeat,Repeat,incongruent,hard,right
cp_taskswitch_asym,B,81,or,Switch,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,82,or,Repeat,Switch,incongruent,easy,left
cp_taskswitch_asym,B,83,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,84,or,Repeat,Repeat,congruent,easy,left
cp_taskswitch_asym,B,85,mov,Switch,Switch,incongruent,hard,right
cp_taskswitch_asym,B,86,mov,Repeat,Repeat,congruent,hard,right
cp_taskswitch_asym,B,87,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,88,or,Switch,Switch,incongruent,easy,right
cp_taskswitch_asym,B,89,or,Repeat,Repeat,incongruent,easy,right
cp_taskswitch_asym,B,90,mov,Switch,Switch,incongruent,hard,left
cp_taskswitch_asym,B,91,or,Switch,Repeat,congruent,easy,left
cp_taskswitch_asym,B,92,mov,Switch,Switch,congruent,hard,right
cp_taskswitch_asym,B,93,mov,Repeat,Switch,incongruent,hard,left
cp_taskswitch_asym,B,94,mov,Repeat,Switch,congruent,hard,right
cp_taskswitch_asym,B,95,or,Switch,Repeat,incongruent,easy,right
