block_id,condition,sequence_id,trial_index,task,hand,soa_level,congruency,prev_cross_congruency,target_dir
cp_prp,B,6,79,or,right,300,congruent,Congruent,right
cp_prp,B,6,80,or,right,100,congruent,Congruent,left
cp_prp,B,6,81,or,right,100,incongruent,Congruent,right
cp_prp,B,6,82,or,right,100,incongruent,Incongruent,right
cp_prp,B,6,83,or,right,100,congruent,Incongruent,left
cp_prp,B,6,84,or,right,300,congruent,Congruent,left
cp_prp,B,6,85,or,right,600,congruent,Congruent,right
cp_prp,B,6,86,or,right,100,congruent,Congruent,left
cp_prp,B,6,87,or,right,600,congruent,Congruent,left
cp_prp,B,6,88,or,right,100,incongruent,Congruent,left
cp_prp,B,6,89,or,right,100,incongruent,Incongruent,left
cp_prp,B,6,90,or,right,300,incongruent,Incongruent,right
cp_prp,B,6,91,or,right,100,incongruent,Incongruent,left
cp_prp,B,6,92,or,right,600,incongruent,Incongruent,right
cp_prp,B,6,93,or,right,300,congruent,Incongruent,left
cp_prp,B,6,94,or,right,300,congruent,Congruent,left
cp_prp,B,6,95,or,right,600,incongruent,Congruent,right
